FEEDBACK_APP;FEEDBACK_VALUE;FEEDBACK_DATE;USER_ID;DATE;RTT;DL;UL;DJ;UJ;DTH;UTH;SKYPE___VOICE_CALL___MOS;YOUTUBE___VIDEO_PLAYBACK___P_720___MOS;NETWORK_CLASS;NETWORK_TYPE;MOBILE_OPERATOR;SIGNAL_STRENGTH_RSSI__dBm(0);SIGNAL_STRENGTH_LEVEL(0);IS_IN_AIRPLANE_MODE;IS_MOBILE_DATA_ENABLED;IS_ROAMING_DATA_ENABLED;IS_IN_ROAMING;IS_WIFI_CONNECTED;SIGNAL_STRENGTH_RSSI__dBm(1);SIGNAL_STRENGTH_LEVEL(1)
YOUTUBE___GENERAL___MOS;2;2019-08-13 15:37:08.516000;12048bbc-56ba-4070-9e40-abf32e1023c6;2019-08-13 15:37:55.398000;767369209,8;0,05;0;3128121,368;12481852,26;813535,6017;26767,30995;4;4;3G;HSPAP;63601;-70;5;False;False;False;False;True;-81;2
SKYPE___GENERAL___MOS;1;2019-08-13 15:37:30.559000;12048bbc-56ba-4070-9e40-abf32e1023c6;2019-08-13 15:37:55.398000;767369209,8;0,05;0;3128121,368;12481852,26;813535,6017;26767,30995;4;4;3G;HSPAP;63601;-70;5;False;False;False;False;True;-81;2
YOUTUBE___GENERAL___MOS;2;2019-08-13 15:40:29.746000;4d9c211c-4fc8-48c5-993a-9845c6576a7e;2019-08-13 15:40:02.060000;910032912,8;0,03;0;4154208,928;12621592,2;2317745,505;29099,04818;4;3;3G;HSPAP;63601;-68;5;False;False;False;True;False;-Inf;-2147483648
SKYPE___GENERAL___MOS;2;2019-08-13 15:40:37.405000;4d9c211c-4fc8-48c5-993a-9845c6576a7e;2019-08-13 15:40:02.060000;910032912,8;0,03;0;4154208,928;12621592,2;2317745,505;29099,04818;4;3;3G;HSPAP;63601;-68;5;False;False;False;True;False;-Inf;-2147483648
SKYPE___GENERAL___MOS;2;2019-08-13 15:53:19.869000;4d9c211c-4fc8-48c5-993a-9845c6576a7e;2019-08-13 15:53:41.516000;454511411;0,01;0;751591,7576;1632951,2;3237282,495;25104,33318;4;4;3G;HSPAP;63601;-64;5;False;False;False;True;False;-Inf;-2147483648
YOUTUBE___GENERAL___MOS;2;2019-08-13 16:17:38.227000;5308483a-806b-4800-b734-4ae0d69515d9;2019-08-13 16:17:32.551000;3204694537;0;0;6902715,16;46876465,22;836968,7609;20091,05706;4;2;3G;HSPAP;63601;-76;5;False;True;False;False;False;-Inf;-2147483648
SKYPE___GENERAL___MOS;4;2019-08-14 06:30:01.805000;88f5261d-a17c-4710-bc1c-0b9742d8a8b4;2019-08-14 06:29:12.635000;811818663,2;0,31;0;2675938,957;4234990,16;262927,4779;307312,5423;4;1;3G;HSPAP;63601;-75;5;False;True;False;False;False;-200;1
YOUTUBE___GENERAL___MOS;4;2019-08-14 06:30:52.181000;88f5261d-a17c-4710-bc1c-0b9742d8a8b4;2019-08-14 06:31:16.978000;937596532,7;0,01;0;4483325,03;5432994,9;338042,3172;337952,9995;4;4;3G;HSPAP;63601;-75;5;False;True;False;False;False;-200;1
SKYPE___GENERAL___MOS;4;2019-08-14 06:31:01.137000;88f5261d-a17c-4710-bc1c-0b9742d8a8b4;2019-08-14 06:31:16.978000;937596532,7;0,01;0;4483325,03;5432994,9;338042,3172;337952,9995;4;4;3G;HSPAP;63601;-75;5;False;True;False;False;False;-200;1
YOUTUBE___COMMENT___MOS;1;2019-08-14 08:47:20.207000;f4696e76-f4df-49e4-8816-a6f6858d9e2c;2019-08-14 08:47:29.896000;282916290,6;0,16091954;0,13;2875967,616;1273520,161;2369298,735;366307,7259;5;3;3G;HSPA;63601;-72;6;False;False;False;False;True;-86;2
YOUTUBE___GENERAL___MOS;3;2019-08-14 08:48:07.213000;f4696e76-f4df-49e4-8816-a6f6858d9e2c;2019-08-14 08:48:39.642000;262844589,8;0,14;0;2251461;1213492,7;NaN;365292,7279;5;3;3G;HSPA;63601;-74;6;False;False;False;False;True;-80;2
YOUTUBE___GENERAL___MOS;2;2019-08-14 09:18:52.184000;a1314b6f-eb35-4fb9-9ebc-6ece64ab23b0;2019-08-14 09:18:27.354000;325373963,6;0;0;2217791,6;700339,62;692831,0914;847371,2265;4;5;4G;LTE;732103;-86;6;False;False;True;False;True;-65;4
YOUTUBE___VIDEO_PLAYBACK___P_720___MOS;5;2019-08-14 09:19:34.743000;a1314b6f-eb35-4fb9-9ebc-6ece64ab23b0;2019-08-14 09:19:30.086000;217913739,6;0;0;1403577,56;706203,28;911799,8804;832666,8122;4;5;4G;LTE;732103;-86;6;False;False;True;False;True;-62;4
YOUTUBE___VIDEO_PLAYBACK___P_720___MOS;5;2019-08-14 09:19:34.743000;a1314b6f-eb35-4fb9-9ebc-6ece64ab23b0;2019-08-14 09:19:30.086000;217913739,6;0;0;1403577,56;706203,28;911799,8804;832666,8122;4;5;4G;LTE;732103;-86;6;False;False;True;False;True;-62;4
INSTAGRAM___GENERAL___MOS;4;2019-08-14 09:20:05.491000;a1314b6f-eb35-4fb9-9ebc-6ece64ab23b0;2019-08-14 09:20:30.577000;323339666,7;0;0;2421419,58;703696,16;910219,0308;834860,3833;4;5;4G;LTE;732103;-86;6;False;False;True;False;True;-73;3
YOUTUBE___GENERAL___MOS;1;2019-08-14 10:23:22.547000;a1314b6f-eb35-4fb9-9ebc-6ece64ab23b0;2019-08-14 10:23:10.327000;1000098348;0,07;0;2328545,57;569125,84;638256,8554;846868,6291;4;1;4G;LTE;732103;-89;6;False;False;True;False;True;-68;3
SKYPE___GENERAL___MOS;4;2019-08-14 10:55:28.420000;88f5261d-a17c-4710-bc1c-0b9742d8a8b4;2019-08-14 10:55:50.829000;782208264,7;0;0;2975962,92;6187642,66;688420,0634;321713,8064;4;4;4G;LTE;63601;-86;4;False;True;False;False;False;-200;1
SKYPE___GENERAL___MOS;4;2019-08-14 10:55:38.349000;88f5261d-a17c-4710-bc1c-0b9742d8a8b4;2019-08-14 10:55:50.829000;782208264,7;0;0;2975962,92;6187642,66;688420,0634;321713,8064;4;4;4G;LTE;63601;-86;4;False;True;False;False;False;-200;1
YOUTUBE___GENERAL___MOS;3;2019-08-14 10:55:44.987000;88f5261d-a17c-4710-bc1c-0b9742d8a8b4;2019-08-14 10:55:50.829000;782208264,7;0;0;2975962,92;6187642,66;688420,0634;321713,8064;4;4;4G;LTE;63601;-86;4;False;True;False;False;False;-200;1
YOUTUBE___GENERAL___MOS;4;2019-08-14 13:59:27.607000;b33c9739-fe5b-4aa4-9fde-c6c3b8f386c0;2019-08-14 13:59:21.760000;738091583,6;0,01;0;4201146,465;10448904,92;86421,24919;185729,4054;5;4;3G;HSPA;63601;-79;5;False;False;False;False;False;-Inf;-2147483648
YOUTUBE___GENERAL___MOS;4;2019-08-14 13:59:27.607000;b33c9739-fe5b-4aa4-9fde-c6c3b8f386c0;2019-08-14 13:59:21.760000;738091583,6;0,01;0;4201146,465;10448904,92;86421,24919;185729,4054;5;4;3G;HSPA;63601;-79;5;False;False;False;False;False;-Inf;-2147483648
YOUTUBE___GENERAL___MOS;4;2019-08-14 13:59:33.505000;b33c9739-fe5b-4aa4-9fde-c6c3b8f386c0;2019-08-14 13:59:21.760000;738091583,6;0,01;0;4201146,465;10448904,92;86421,24919;185729,4054;5;4;3G;HSPA;63601;-79;5;False;False;False;False;False;-Inf;-2147483648
YOUTUBE___GENERAL___MOS;4;2019-08-14 14:00:15.993000;b33c9739-fe5b-4aa4-9fde-c6c3b8f386c0;2019-08-14 13:59:21.760000;738091583,6;0,01;0;4201146,465;10448904,92;86421,24919;185729,4054;5;4;3G;HSPA;63601;-79;5;False;False;False;False;False;-Inf;-2147483648
YOUTUBE___VIDEO_PLAYBACK___S_360___MOS;4;2019-08-14 13:16:29.383000;55ab9f6b-cbe2-4100-bfe3-0f5840cd4e9e;2019-08-14 13:16:16.242000;772523468,6;0,01;0;3164483,758;10881965,62;1090950,456;67503,25554;5;4;3G;HSPAP;63601;-74;5;False;False;False;False;False;-Inf;-2147483648
YOUTUBE___GENERAL___MOS;4;2019-08-14 13:16:50.395000;55ab9f6b-cbe2-4100-bfe3-0f5840cd4e9e;2019-08-14 13:16:16.242000;772523468,6;0,01;0;3164483,758;10881965,62;1090950,456;67503,25554;5;4;3G;HSPAP;63601;-74;5;False;False;False;False;False;-Inf;-2147483648
YOUTUBE___GENERAL___MOS;4;2019-08-14 13:17:14.517000;55ab9f6b-cbe2-4100-bfe3-0f5840cd4e9e;2019-08-14 13:17:42.162000;758187580,1;0,02;0;760283,3469;9387734,56;133490,2805;30979,36867;5;4;3G;HSPAP;63601;-67;5;False;False;False;False;False;-Inf;-2147483648
YOUTUBE___GENERAL___MOS;4;2019-08-14 13:17:33.816000;55ab9f6b-cbe2-4100-bfe3-0f5840cd4e9e;2019-08-14 13:17:42.162000;758187580,1;0,02;0;760283,3469;9387734,56;133490,2805;30979,36867;5;4;3G;HSPAP;63601;-67;5;False;False;False;False;False;-Inf;-2147483648
YOUTUBE___GENERAL___MOS;4;2019-08-14 13:20:10.611000;55ab9f6b-cbe2-4100-bfe3-0f5840cd4e9e;2019-08-14 13:20:42.454000;571282519,5;0,03;0;2934967,918;10116319,78;1072317,872;29955,27019;4;4;3G;HSPA;63601;-77;5;False;False;False;False;False;-Inf;-2147483648
YOUTUBE___GENERAL___MOS;2;2019-08-14 13:20:35.870000;55ab9f6b-cbe2-4100-bfe3-0f5840cd4e9e;2019-08-14 13:20:42.454000;571282519,5;0,03;0;2934967,918;10116319,78;1072317,872;29955,27019;4;4;3G;HSPA;63601;-77;5;False;False;False;False;False;-Inf;-2147483648
YOUTUBE___GENERAL___MOS;2;2019-08-14 13:21:41.399000;55ab9f6b-cbe2-4100-bfe3-0f5840cd4e9e;2019-08-14 13:21:47.648000;1416151570;0,06;0;3407719,872;15983188,76;894343,504;30558,34151;4;2;3G;HSPAP;63601;-68;5;False;False;False;False;False;-Inf;-2147483648
YOUTUBE___GENERAL___MOS;1;2019-08-14 13:26:46.459000;aa4f5c32-7921-4659-b5b2-a4f7daf36df8;2019-08-14 13:25:40.967000;244032183,2;0,02;0;1101017,878;1719243,32;5796579,312;46158,04415;5;5;3G;HSPAP;63601;-79;5;False;True;False;False;False;-Inf;-2147483648
YOUTUBE___GENERAL___MOS;1;2019-08-14 13:27:07.503000;aa4f5c32-7921-4659-b5b2-a4f7daf36df8;2019-08-14 13:27:52.436000;237293735,7;0,01;0;2192347,495;2068851,62;3521301,456;29870,86634;5;5;3G;HSPAP;63601;-77;5;False;True;False;False;False;-Inf;-2147483648
YOUTUBE___GENERAL___MOS;1;2019-08-14 13:27:11.625000;aa4f5c32-7921-4659-b5b2-a4f7daf36df8;2019-08-14 13:27:52.436000;237293735,7;0,01;0;2192347,495;2068851,62;3521301,456;29870,86634;5;5;3G;HSPAP;63601;-77;5;False;True;False;False;False;-Inf;-2147483648
YOUTUBE___GENERAL___MOS;2;2019-08-14 13:27:17.283000;aa4f5c32-7921-4659-b5b2-a4f7daf36df8;2019-08-14 13:27:52.436000;237293735,7;0,01;0;2192347,495;2068851,62;3521301,456;29870,86634;5;5;3G;HSPAP;63601;-77;5;False;True;False;False;False;-Inf;-2147483648
YOUTUBE___GENERAL___MOS;1;2019-08-14 13:27:35.973000;aa4f5c32-7921-4659-b5b2-a4f7daf36df8;2019-08-14 13:27:52.436000;237293735,7;0,01;0;2192347,495;2068851,62;3521301,456;29870,86634;5;5;3G;HSPAP;63601;-77;5;False;True;False;False;False;-Inf;-2147483648
YOUTUBE___GENERAL___MOS;2;2019-08-14 13:27:42.865000;aa4f5c32-7921-4659-b5b2-a4f7daf36df8;2019-08-14 13:27:52.436000;237293735,7;0,01;0;2192347,495;2068851,62;3521301,456;29870,86634;5;5;3G;HSPAP;63601;-77;5;False;True;False;False;False;-Inf;-2147483648
YOUTUBE___GENERAL___MOS;2;2019-08-14 13:27:47.621000;aa4f5c32-7921-4659-b5b2-a4f7daf36df8;2019-08-14 13:27:52.436000;237293735,7;0,01;0;2192347,495;2068851,62;3521301,456;29870,86634;5;5;3G;HSPAP;63601;-77;5;False;True;False;False;False;-Inf;-2147483648
YOUTUBE___GENERAL___MOS;4;2019-08-14 13:28:51.020000;aa4f5c32-7921-4659-b5b2-a4f7daf36df8;2019-08-14 13:28:52.077000;819649275,1;0,04;0;1943523,625;11648271,24;3136000,959;27953,34595;5;4;3G;HSPAP;63601;-79;5;False;True;False;False;False;-Inf;-2147483648
YOUTUBE___GENERAL___MOS;4;2019-08-14 13:29:27.033000;aa4f5c32-7921-4659-b5b2-a4f7daf36df8;2019-08-14 13:29:55.145000;977249676,3;0,02;0;3327023,673;21270103,92;2686747,814;26718,89115;5;3;3G;HSPAP;63601;-75;5;False;True;False;False;False;-Inf;-2147483648
YOUTUBE___GENERAL___MOS;5;2019-08-14 13:37:56.943000;7213f535-20f5-4b5d-89ad-797706313265;2019-08-14 13:37:49.756000;119427484,7;0,01;0;1296653,071;1487527,72;8468944,547;8740855,668;5;5;3G;HSPA;63601;-91;4;False;False;False;False;True;-44;5
YOUTUBE___GENERAL___MOS;5;2019-08-14 13:38:10.337000;7213f535-20f5-4b5d-89ad-797706313265;2019-08-14 13:37:49.756000;119427484,7;0,01;0;1296653,071;1487527,72;8468944,547;8740855,668;5;5;3G;HSPA;63601;-91;4;False;False;False;False;True;-44;5
YOUTUBE___GENERAL___MOS;5;2019-08-14 13:42:45.309000;ff2e8e7a-2ce0-494e-8221-0e3260f877f7;2019-08-14 13:42:20.146000;156509456,2;0;0;309773,36;1985979,46;8889008,762;1356958,453;5;5;4G;LTE;63601;-101;4;False;False;False;False;False;+Inf;2147483647
YOUTUBE___GENERAL___MOS;5;2019-08-14 13:43:31.484000;ff2e8e7a-2ce0-494e-8221-0e3260f877f7;2019-08-14 13:43:28.236000;136663673,8;0;0;664775,92;1670755,84;9966106,479;2345034,653;5;5;4G;LTE;63601;-103;4;False;False;False;False;False;+Inf;2147483647
YOUTUBE___GENERAL___MOS;4;2019-08-14 13:43:51.771000;ff2e8e7a-2ce0-494e-8221-0e3260f877f7;2019-08-14 13:43:28.236000;136663673,8;0;0;664775,92;1670755,84;9966106,479;2345034,653;5;5;4G;LTE;63601;-103;4;False;False;False;False;False;+Inf;2147483647
YOUTUBE___GENERAL___MOS;5;2019-08-14 13:44:02.117000;ff2e8e7a-2ce0-494e-8221-0e3260f877f7;2019-08-14 13:44:20.254000;118782587,4;0,01;0;523246,8081;1065660,24;6540477,988;1443489,25;5;5;4G;LTE;63601;-100;4;False;False;False;False;False;+Inf;2147483647
YOUTUBE___GENERAL___MOS;5;2019-08-14 13:44:08.541000;ff2e8e7a-2ce0-494e-8221-0e3260f877f7;2019-08-14 13:44:20.254000;118782587,4;0,01;0;523246,8081;1065660,24;6540477,988;1443489,25;5;5;4G;LTE;63601;-100;4;False;False;False;False;False;+Inf;2147483647
YOUTUBE___GENERAL___MOS;5;2019-08-14 13:44:13.817000;ff2e8e7a-2ce0-494e-8221-0e3260f877f7;2019-08-14 13:44:20.254000;118782587,4;0,01;0;523246,8081;1065660,24;6540477,988;1443489,25;5;5;4G;LTE;63601;-100;4;False;False;False;False;False;+Inf;2147483647
YOUTUBE___GENERAL___MOS;5;2019-08-14 13:44:20.698000;ff2e8e7a-2ce0-494e-8221-0e3260f877f7;2019-08-14 13:44:20.254000;118782587,4;0,01;0;523246,8081;1065660,24;6540477,988;1443489,25;5;5;4G;LTE;63601;-100;4;False;False;False;False;False;+Inf;2147483647
YOUTUBE___GENERAL___MOS;4;2019-08-14 13:44:25.838000;ff2e8e7a-2ce0-494e-8221-0e3260f877f7;2019-08-14 13:44:20.254000;118782587,4;0,01;0;523246,8081;1065660,24;6540477,988;1443489,25;5;5;4G;LTE;63601;-100;4;False;False;False;False;False;+Inf;2147483647
YOUTUBE___GENERAL___MOS;5;2019-08-14 13:44:29.912000;ff2e8e7a-2ce0-494e-8221-0e3260f877f7;2019-08-14 13:44:20.254000;118782587,4;0,01;0;523246,8081;1065660,24;6540477,988;1443489,25;5;5;4G;LTE;63601;-100;4;False;False;False;False;False;+Inf;2147483647
YOUTUBE___GENERAL___MOS;5;2019-08-14 13:44:34.326000;ff2e8e7a-2ce0-494e-8221-0e3260f877f7;2019-08-14 13:44:20.254000;118782587,4;0,01;0;523246,8081;1065660,24;6540477,988;1443489,25;5;5;4G;LTE;63601;-100;4;False;False;False;False;False;+Inf;2147483647
YOUTUBE___GENERAL___MOS;5;2019-08-14 13:44:38.196000;ff2e8e7a-2ce0-494e-8221-0e3260f877f7;2019-08-14 13:44:20.254000;118782587,4;0,01;0;523246,8081;1065660,24;6540477,988;1443489,25;5;5;4G;LTE;63601;-100;4;False;False;False;False;False;+Inf;2147483647
YOUTUBE___GENERAL___MOS;5;2019-08-14 13:44:41.425000;ff2e8e7a-2ce0-494e-8221-0e3260f877f7;2019-08-14 13:44:20.254000;118782587,4;0,01;0;523246,8081;1065660,24;6540477,988;1443489,25;5;5;4G;LTE;63601;-100;4;False;False;False;False;False;+Inf;2147483647
YOUTUBE___GENERAL___MOS;5;2019-08-14 13:44:44.587000;ff2e8e7a-2ce0-494e-8221-0e3260f877f7;2019-08-14 13:44:20.254000;118782587,4;0,01;0;523246,8081;1065660,24;6540477,988;1443489,25;5;5;4G;LTE;63601;-100;4;False;False;False;False;False;+Inf;2147483647
YOUTUBE___GENERAL___MOS;5;2019-08-14 13:44:49.828000;ff2e8e7a-2ce0-494e-8221-0e3260f877f7;2019-08-14 13:44:20.254000;118782587,4;0,01;0;523246,8081;1065660,24;6540477,988;1443489,25;5;5;4G;LTE;63601;-100;4;False;False;False;False;False;+Inf;2147483647
YOUTUBE___GENERAL___MOS;5;2019-08-14 13:44:53.009000;ff2e8e7a-2ce0-494e-8221-0e3260f877f7;2019-08-14 13:45:20.047000;125194661,6;0;0;897769,84;1275936,66;8208071,769;1659175,815;5;5;4G;LTE;63601;-100;4;False;False;False;False;False;+Inf;2147483647
YOUTUBE___GENERAL___MOS;4;2019-08-14 13:44:55.999000;ff2e8e7a-2ce0-494e-8221-0e3260f877f7;2019-08-14 13:45:20.047000;125194661,6;0;0;897769,84;1275936,66;8208071,769;1659175,815;5;5;4G;LTE;63601;-100;4;False;False;False;False;False;+Inf;2147483647
YOUTUBE___GENERAL___MOS;5;2019-08-14 13:44:59.279000;ff2e8e7a-2ce0-494e-8221-0e3260f877f7;2019-08-14 13:45:20.047000;125194661,6;0;0;897769,84;1275936,66;8208071,769;1659175,815;5;5;4G;LTE;63601;-100;4;False;False;False;False;False;+Inf;2147483647
YOUTUBE___GENERAL___MOS;5;2019-08-14 13:45:02.407000;ff2e8e7a-2ce0-494e-8221-0e3260f877f7;2019-08-14 13:45:20.047000;125194661,6;0;0;897769,84;1275936,66;8208071,769;1659175,815;5;5;4G;LTE;63601;-100;4;False;False;False;False;False;+Inf;2147483647
YOUTUBE___GENERAL___MOS;5;2019-08-14 13:45:05.348000;ff2e8e7a-2ce0-494e-8221-0e3260f877f7;2019-08-14 13:45:20.047000;125194661,6;0;0;897769,84;1275936,66;8208071,769;1659175,815;5;5;4G;LTE;63601;-100;4;False;False;False;False;False;+Inf;2147483647
YOUTUBE___GENERAL___MOS;5;2019-08-14 13:45:08.375000;ff2e8e7a-2ce0-494e-8221-0e3260f877f7;2019-08-14 13:45:20.047000;125194661,6;0;0;897769,84;1275936,66;8208071,769;1659175,815;5;5;4G;LTE;63601;-100;4;False;False;False;False;False;+Inf;2147483647
YOUTUBE___GENERAL___MOS;5;2019-08-14 14:33:34.355000;aa4f5c32-7921-4659-b5b2-a4f7daf36df8;2019-08-14 14:33:56.016000;147122763,7;0;0;710782,12;1779273,52;1215652,478;38024,95151;4;4;3G;HSPAP;63601;-81;5;False;True;False;False;False;-Inf;-2147483648
YOUTUBE___GENERAL___MOS;4;2019-08-14 14:33:42.532000;aa4f5c32-7921-4659-b5b2-a4f7daf36df8;2019-08-14 14:33:56.016000;147122763,7;0;0;710782,12;1779273,52;1215652,478;38024,95151;4;4;3G;HSPAP;63601;-81;5;False;True;False;False;False;-Inf;-2147483648
YOUTUBE___GENERAL___MOS;4;2019-08-14 14:33:49.808000;aa4f5c32-7921-4659-b5b2-a4f7daf36df8;2019-08-14 14:33:56.016000;147122763,7;0;0;710782,12;1779273,52;1215652,478;38024,95151;4;4;3G;HSPAP;63601;-81;5;False;True;False;False;False;-Inf;-2147483648
YOUTUBE___GENERAL___MOS;4;2019-08-14 14:35:01.551000;aa4f5c32-7921-4659-b5b2-a4f7daf36df8;2019-08-14 14:34:48.479000;977438640,1;0;0;2817316,28;10791652,74;3761297,172;42991,78015;5;4;3G;HSPAP;63601;-77;5;False;True;False;False;False;-Inf;-2147483648
YOUTUBE___GENERAL___MOS;5;2019-08-14 10:01:01.804000;6cfafa61-7de1-4302-bf2d-f11611d8c99f;2019-08-14 10:03:29.496000;8981510355;0,01;0;5447997,01;16195862,92;63043,27335;29232,3786;5;1;3G;HSPAP;63601;-67;5;False;True;False;False;False;-Inf;-2147483648
YOUTUBE___GENERAL___MOS;4;2019-08-14 10:06:05.617000;6cfafa61-7de1-4302-bf2d-f11611d8c99f;2019-08-14 10:04:53.818000;769412640,4;0,03;0;4636419,629;11473418,78;2643005,213;30424,53563;4;4;3G;HSPAP;63601;-67;5;False;True;False;False;False;-Inf;-2147483648
YOUTUBE___GENERAL___MOS;4;2019-08-14 18:45:39.878000;7b73cf6f-ad81-434f-9631-00b6328c269d;2019-08-14 18:45:36.071000;989852272,8;0;0;6375744,08;14178935,46;429361,7556;26920,13148;4;4;UNKNOWN;UNKNOWN;63601;-75;5;False;True;False;False;False;-Inf;-2147483648
YOUTUBE___GENERAL___MOS;4;2019-08-14 18:45:39.878000;7b73cf6f-ad81-434f-9631-00b6328c269d;2019-08-14 18:45:36.071000;989852272,8;0;0;6375744,08;14178935,46;429361,7556;26920,13148;4;4;UNKNOWN;UNKNOWN;63601;-75;5;False;True;False;False;False;-Inf;-2147483648
YOUTUBE___GENERAL___MOS;4;2019-08-14 18:45:45.177000;7b73cf6f-ad81-434f-9631-00b6328c269d;2019-08-14 18:45:36.071000;989852272,8;0;0;6375744,08;14178935,46;429361,7556;26920,13148;4;4;UNKNOWN;UNKNOWN;63601;-75;5;False;True;False;False;False;-Inf;-2147483648
YOUTUBE___GENERAL___MOS;4;2019-08-14 18:45:50.427000;7b73cf6f-ad81-434f-9631-00b6328c269d;2019-08-14 18:45:36.071000;989852272,8;0;0;6375744,08;14178935,46;429361,7556;26920,13148;4;4;UNKNOWN;UNKNOWN;63601;-75;5;False;True;False;False;False;-Inf;-2147483648
YOUTUBE___GENERAL___MOS;4;2019-08-14 18:45:57.898000;7b73cf6f-ad81-434f-9631-00b6328c269d;2019-08-14 18:45:36.071000;989852272,8;0;0;6375744,08;14178935,46;429361,7556;26920,13148;4;4;UNKNOWN;UNKNOWN;63601;-75;5;False;True;False;False;False;-Inf;-2147483648
YOUTUBE___GENERAL___MOS;4;2019-08-14 18:46:02.354000;7b73cf6f-ad81-434f-9631-00b6328c269d;2019-08-14 18:45:36.071000;989852272,8;0;0;6375744,08;14178935,46;429361,7556;26920,13148;4;4;UNKNOWN;UNKNOWN;63601;-75;5;False;True;False;False;False;-Inf;-2147483648
YOUTUBE___GENERAL___MOS;4;2019-08-14 18:46:10.310000;7b73cf6f-ad81-434f-9631-00b6328c269d;2019-08-14 18:46:41.468000;234176109,1;0,03;0;626883,5464;2734800,54;2297725,952;25394,63455;4;4;UNKNOWN;UNKNOWN;63601;-75;5;False;True;False;False;False;-Inf;-2147483648
YOUTUBE___GENERAL___MOS;4;2019-08-14 18:46:15.010000;7b73cf6f-ad81-434f-9631-00b6328c269d;2019-08-14 18:46:41.468000;234176109,1;0,03;0;626883,5464;2734800,54;2297725,952;25394,63455;4;4;UNKNOWN;UNKNOWN;63601;-75;5;False;True;False;False;False;-Inf;-2147483648
YOUTUBE___GENERAL___MOS;4;2019-08-14 18:46:22.594000;7b73cf6f-ad81-434f-9631-00b6328c269d;2019-08-14 18:46:41.468000;234176109,1;0,03;0;626883,5464;2734800,54;2297725,952;25394,63455;4;4;UNKNOWN;UNKNOWN;63601;-75;5;False;True;False;False;False;-Inf;-2147483648
YOUTUBE___GENERAL___MOS;4;2019-08-14 18:46:29.400000;7b73cf6f-ad81-434f-9631-00b6328c269d;2019-08-14 18:46:41.468000;234176109,1;0,03;0;626883,5464;2734800,54;2297725,952;25394,63455;4;4;UNKNOWN;UNKNOWN;63601;-75;5;False;True;False;False;False;-Inf;-2147483648
YOUTUBE___GENERAL___MOS;5;2019-08-14 18:46:33.791000;7b73cf6f-ad81-434f-9631-00b6328c269d;2019-08-14 18:46:41.468000;234176109,1;0,03;0;626883,5464;2734800,54;2297725,952;25394,63455;4;4;UNKNOWN;UNKNOWN;63601;-75;5;False;True;False;False;False;-Inf;-2147483648
YOUTUBE___GENERAL___MOS;4;2019-08-14 18:46:48.764000;7b73cf6f-ad81-434f-9631-00b6328c269d;2019-08-14 18:46:41.468000;234176109,1;0,03;0;626883,5464;2734800,54;2297725,952;25394,63455;4;4;UNKNOWN;UNKNOWN;63601;-75;5;False;True;False;False;False;-Inf;-2147483648
YOUTUBE___GENERAL___MOS;4;2019-08-14 18:46:53.690000;7b73cf6f-ad81-434f-9631-00b6328c269d;2019-08-14 18:46:41.468000;234176109,1;0,03;0;626883,5464;2734800,54;2297725,952;25394,63455;4;4;UNKNOWN;UNKNOWN;63601;-75;5;False;True;False;False;False;-Inf;-2147483648
YOUTUBE___GENERAL___MOS;4;2019-08-14 18:46:58.082000;7b73cf6f-ad81-434f-9631-00b6328c269d;2019-08-14 18:46:41.468000;234176109,1;0,03;0;626883,5464;2734800,54;2297725,952;25394,63455;4;4;UNKNOWN;UNKNOWN;63601;-75;5;False;True;False;False;False;-Inf;-2147483648
YOUTUBE___GENERAL___MOS;4;2019-08-14 18:47:19.050000;7b73cf6f-ad81-434f-9631-00b6328c269d;2019-08-14 18:46:41.468000;234176109,1;0,03;0;626883,5464;2734800,54;2297725,952;25394,63455;4;4;UNKNOWN;UNKNOWN;63601;-75;5;False;True;False;False;False;-Inf;-2147483648
YOUTUBE___GENERAL___MOS;4;2019-08-14 18:47:23.814000;7b73cf6f-ad81-434f-9631-00b6328c269d;2019-08-14 18:46:41.468000;234176109,1;0,03;0;626883,5464;2734800,54;2297725,952;25394,63455;4;4;UNKNOWN;UNKNOWN;63601;-75;5;False;True;False;False;False;-Inf;-2147483648
YOUTUBE___GENERAL___MOS;4;2019-08-14 18:47:29.421000;7b73cf6f-ad81-434f-9631-00b6328c269d;2019-08-14 18:46:41.468000;234176109,1;0,03;0;626883,5464;2734800,54;2297725,952;25394,63455;4;4;UNKNOWN;UNKNOWN;63601;-75;5;False;True;False;False;False;-Inf;-2147483648
YOUTUBE___GENERAL___MOS;4;2019-08-14 18:47:36.583000;7b73cf6f-ad81-434f-9631-00b6328c269d;2019-08-14 18:46:41.468000;234176109,1;0,03;0;626883,5464;2734800,54;2297725,952;25394,63455;4;4;UNKNOWN;UNKNOWN;63601;-75;5;False;True;False;False;False;-Inf;-2147483648
YOUTUBE___GENERAL___MOS;4;2019-08-14 18:47:52.302000;7b73cf6f-ad81-434f-9631-00b6328c269d;2019-08-14 18:46:41.468000;234176109,1;0,03;0;626883,5464;2734800,54;2297725,952;25394,63455;4;4;UNKNOWN;UNKNOWN;63601;-75;5;False;True;False;False;False;-Inf;-2147483648
